address,token_direction,project,contract,method,usd_value,num_tfers,num_txs
0xcfb6510f0200e078fa3998b303a0614e0541943b,in,0xef47ccc71ec8941b67dc679d1a5f78facfd0ec3c,,borrow,668323.785168,6,6
0x089a2c44131b1eb30cc4fc226560163fcef2c288,in,0xef47ccc71ec8941b67dc679d1a5f78facfd0ec3c,,borrow,996345.3640967542,3,3
0x99c84a29040146f13a0f061d7a98c3122da3e29e,out,gmx,sGMX,0xf3daeacc,24954.04995525889,2,2
0xe9562d66f405bfeb5b40b00733279d9151dcf808,out,uniswap_v3,Pair,multicall,386198.3541294392,3,3
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,in,dopex,EthWeeklyCallsSsovV3,withdraw,154004.53701906916,4,4
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,out,0x76090f9dcac610dea53042ba81056db9f56e72fa,,transfer,373951.13009999995,5,5
0xc0ebd9248a02ba178833a3500175cfae79379528,out,gmx,Vault,0x364e2311,615209.8502095549,4,4
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x03a98001,244282.03866567323,81,81
0xd8389902fbf5cc9453d6a557dab8a3f54537a2c6,out,gmx,PositionRouter,0xf2ae372f,50217.2,4,4
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,in,0xc893637d6a160c69bcac1d3a1c76dec3736b33d7,,transfer,64729.16179195624,4,4
0x3741d279d5e6984b4f1d23b3874295224f1041cb,in,0xf89d7b9c864f589bbf53a82105107622b35eaa40,,transfer,68426.4848040752,1,1
0x4f2b5981d89a1c60bc73ea23edef2797447b3c17,out,gmx,Vault,0x364e2311,173070.0350050127,1,1
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0xff24407868a558efbfe61377b503aefb3cf71ce8,,transfer,12588.525,1,1
0x748557950283058368e84508606ee22f2094167d,out,OTHER,OTHER,OTHER,1504.1040331509955,5,5
0xb7b0e9d6e2d182ab370fd1c020c536af6b9cbfd6,in,0x11ae67fd5ed22a5101dd2cf759944265271b5dfc,,0x009c4312,33786.85595297862,66,66
0x473d3a2005499301dc353afa9d0c9c5980b5188c,out,0xbbe84caaf62dba7081e1f1cc2c1f83f156587114,,swap,303227.6697707196,9,9
0x473d3a2005499301dc353afa9d0c9c5980b5188c,out,lodestar,IUSDC,mint,726014.7473563018,17,17
0xebdbb4a9b9e2e41151938138bd789f38fe3af41d,out,0x3405a1bd46b85c5c029483fbecf2f3e611026e45,,anySwapOutUnderlying,501738.123392,1,1
0xf1911e430bfad4b0e440b14ef0d16bd4ca028707,out,0x1d5702c6d7eb30e42a8c94b8db7ea2e8444a37fd,,0xe21fd0e9,439634.2818872362,2,2
0xe2680c6c726d2fbd9f8766e6c6d0bfd289414122,out,curvefi,Vyper_contract,add_liquidity,407419.8538233404,4,4
0x08048f6d9db401d2716dcbb1979513231e5e3c81,out,gmx,Vault,swap,80467.94108321,1,1
0x428ab2ba90eba0a4be7af34c9ac451ab061ac010,out,0xe84adc0964ee34ce0319df3418636ed6a4117b97,,multicall,20820.015931592803,6,5
0xc1a9bc22cc31ab64a78421befa10c359a1417ce3,out,rage_trade,ClearingHouse,0xe450f6f4,100434.54162254743,1,1
0x96a2699644a7be70a4f6bf4d42548f765399d649,out,0x0d29e5fc5f31c2ad425a2130f29ab9e9e8fb0a71,,0x971ffa5c,24827.261412048818,3,3
0x48202a51c0d5d81b3ebed55016408a0e0a0afaae,out,gmx,Vault,0x2d4ba6a7,224670.58365438003,1,1
0xd683b78e988ba4bdb9fa0e2012c4c36b7cc96aad,out,sushi,Pair,swap,24946.699765732425,34,34
0x2f142a3d0fd2cd85b4e9f4d59a7e07e8e96b07dd,in,gmx,PositionRouter,0x574ec1be,807459.4678768074,25,25
0xe1249fc86c7e52130e9ab75c14f10b310cf6280d,out,uniswap_v3,Pair,0xc8d205ac,317580.9936377251,2,2
0xcb0289cb0ddfecdbf9bdace582a534587527e686,out,0x1dd22faa11211db26e6758153484adf887ee4dcc,,0x5567a0bf,239936.7702376441,2,2
0x748557950283058368e84508606ee22f2094167d,out,0x4ce73cc57943602df15fccf1ee291c5d67d38326,,transfer,250734.91998576143,1,1
0xcbe3b686c1c8037892211b37f51d1d04d1bebb51,out,OTHER,OTHER,OTHER,753.2579999999999,1,1
0x1a85597ffd2c374e117d8892bd213ffb8bbc43ef,out,uniswap_v3,Pair,multicall,186310.1700100708,2,2
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,in,0x209773be082c4a05cda09dd5dad28d2a18b9f7b2,,transfer,13092.066,2,2
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,in,0xbec25b5ed5ced7ea76c544e49f60c1e4bd7d5ddb,,transfer,659359.7813671913,105,105
0x55913786aceedee35144def52a9e9a65bd24279d,in,OTHER,OTHER,OTHER,2014.0311205097098,5,5
0xadc6e5cbde4fbac7baf58a336edeab8590625baf,out,OTHER,OTHER,OTHER,55.9,1,1
0x880e14298dd46418806f7b5e12b92aa9873bb5d4,in,plutusdao,Plutus1MonthVault,unstake,11580.180953382807,1,1
0xb7b0e9d6e2d182ab370fd1c020c536af6b9cbfd6,out,0x11ae67fd5ed22a5101dd2cf759944265271b5dfc,,0x04e20012,29687.424,6,6
0x4576c98ab60de9372d0280348ac7c1e9d32bff05,out,curvefi,Vyper_contract_FRAX_USDC,exchange,303360.16127956414,1,1
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0x4c0b86ceadd1f1e38aa0a0ff738da101115db76d,,transfer,21687.19411522283,2,2
0xdd685b2684cf9cdc3d11de0864e7e15dd3e86d41,in,0x5a9bef8cea603aac78a523fb245c1a9264d50706,,0x33efa2b2,812772.1052423541,1,1
0x4fc126b084fd491cf417c306717019e9c0d6d087,out,OTHER,OTHER,OTHER,71.60456163289267,2,2
0x2990d87e823d3cca83683207dcb2d5660debf376,in,0x04b7c66ff9615ca57240f08d6662fd97c8141f1f,,0x14a59183,1.0252651679518564e+06,15,15
0x9f373576e71db44e2aa832c254be9a162bc3576d,in,OTHER,OTHER,OTHER,14966.683477076462,5,5
0xe0028eb5ae51384418e07cad373dae8f396ad707,in,celer_network,Bridge,withdraw,3.1043102678840976e+07,219,219
0xb7b0e9d6e2d182ab370fd1c020c536af6b9cbfd6,out,0x11ae67fd5ed22a5101dd2cf759944265271b5dfc,,0x00c35512,15463.746219999999,20,20
0xa688bc5e676325cc5fc891ac48fe442f6298a432,out,0x35847d5dd64fa79e703e8d8c86e25a795f16e2cd,,fillOrder,112172.33960899599,1,1
0x1bdf68b16945365fd5b71838987c2ce8143ec96e,out,0x8500db4d90e39f76a9b6335ce1edff2285406317,,transfer,359816.02606989455,1,1
0x49b373d422bda4c6bfcdd5ec1e48a9a26fda2f8b,out,gmx,GlpWethArbitrumRewardsDistributor,transfer,1.213318834e+07,7,7
0x2990d87e823d3cca83683207dcb2d5660debf376,in,0x756a7d4a44f0d53cd9dfda8093ec4a9d0afee608,,0x14a59183,5.710161239369856e+06,52,52
0xd35db3b19c8c2a60b8613e5b30aadcd290c99e75,in,kyber,MetaAggregationRouter,swapExecutor1Inch,179990.5181536353,5,5
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,out,zerion,Router,0x83d13e01,32856.8956643203,66,66
0xccbb5eec512f1085cab86a10c29ba10e75290040,in,plutusdao,PlsDpxLpStaking,harvest,29551.676301153828,5,5
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x02710101,13017.762405826552,6,6
0x11f343de75004bbc6bd60dccd6feda26eb54db83,out,0x86c149c60268d803bdad0ffcd10056de915f2ed4,,transfer,258001.20090895687,1,1
0xe3e2627aa8557a0eda3d0d228beddc172fe9b5b6,in,sushi,Pair,swapTokensForExactTokens,253600,1,1
0x1cc4a1342c67f384ef9b332ba9c604b67f96a69b,out,0x92e4e55f7b80f11e8fb10ea665772f557bca058b,,transfer,154622,1,1
0xd0db388f32328915654e88db4241eb45fa6ed559,in,uniswap_v3,Pair,exactInputSingle,8.376282563083664e+06,1158,1158
0x08048f6d9db401d2716dcbb1979513231e5e3c81,out,0x455d7eb74860d0937423b9184f9e8461aa354ebb,,transfer,105139.36080000001,1,1
0xfd85b1b70db4bcdae792030949792309adfd80c7,in,0x0000000000000000000000000000000000000000,,finalizeInboundTransfer,285861.51168749464,1,1
0xf69ea6646cf682262e84cd7c67133eac59cef07b,in,OTHER,OTHER,OTHER,499.01672607737044,1,1
0x5a407865411253e5a991d3e49e8bc7a1fdbe82b0,in,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,multiSwap,13713.909134186455,4,4
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x0ea0dc05,12518.498216343236,1,1
0x4f2b5981d89a1c60bc73ea23edef2797447b3c17,in,0x6f82a3c19dc0f8d745b72aa263d8b37a1ff18946,,swap,160668.52209947744,1,1
0x0d5fbfe29dd4460d80d6441d2f0cfdadb3f80e04,in,OTHER,OTHER,OTHER,7404.566590429612,11,11
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,0x315dca6e,189282.82014885778,9,9
0x089a2c44131b1eb30cc4fc226560163fcef2c288,in,0x5293c6ca56b8941040b8d18f557dfa82cf520216,,withdraw,694704.08279,2,2
0x21c8b6618c9a91adcd0cd8cc2f5166a27fd2f9ff,out,across_v2,Arbitrum_SpokePool,deposit,1.0043439999999999e+06,1,1
0x9509b1fcaea0cc4cf3ed6c32c34f6d6c2850c448,out,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,,transfer,854017.3533,1,1
0x2990d87e823d3cca83683207dcb2d5660debf376,in,0xf4bba1e2a5024a2754225b981e9a0db7d2c33ee9,,0x14a59183,40331.71105573059,2,2
0xba154324a2b89d894cde38b492a455fef98c908c,out,OTHER,OTHER,OTHER,3457.738256349853,1,1
0xe65dd5d5631c354ab2cfe2a47c79655e68d6bf27,in,0x531c2b3a5d9912f7151f300ea77d75b1465c3e12,,transfer,152379.26694456048,1,1
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x0a604001,42057.184,4,4
0xc6f69e100bbb34d3a18caa01d3e2e1ca76214e16,in,OTHER,OTHER,OTHER,1961.074943471942,1,1
0xa3c3e4a4558b961ffc7cc47829115e8988744425,in,OTHER,OTHER,OTHER,1.5462200000000001,1,1
0xb7b0e9d6e2d182ab370fd1c020c536af6b9cbfd6,out,0x11ae67fd5ed22a5101dd2cf759944265271b5dfc,,0x00c34612,10048.419914000004,13,13
0x473d3a2005499301dc353afa9d0c9c5980b5188c,in,lodestar,IMAGIC,borrow,100083.4328,3,3
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,in,uniswap_v3,NonfungiblePositionManager,multicall,25728.41932811722,14,14
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,out,camelot,CamelotPair_WSTETH_WETH,addLiquidityETH,20142.41896088415,1,1
0xad896cc35f006fb4735515282ab85648d5429b45,out,0x2dca81d1a54593e725c063bbcf2ad3621a738002,,transfer,537721.6,4,4
0xf816e82e6d404c5b005b3c5526e6aedab2c8d7fc,in,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,simpleSwap,193744.80950705023,5,5
0x989536719a72cfd50348ccd5521256c7eb41a999,in,0x892785f33cdee22a30aef750f285e18c18040c3e,,0x0508941e,160778.24595533675,1,1
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x02635401,24198.342999999997,10,10
0x46a0b4fa58141aba23185e79f7047a7dfd0ff100,in,OTHER,OTHER,OTHER,2409.263607448921,2,2
0xa28300703259f0c0c8a5c1a18f796f571f35cac4,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x00c35101,17008.760168399993,22,22
0xb7b0e9d6e2d182ab370fd1c020c536af6b9cbfd6,in,0x11ae67fd5ed22a5101dd2cf759944265271b5dfc,,0x0da79f00,11751.16074827844,1,1
0xa66f8db3b8f1e4c79e52ac89fec052811f4dbd19,in,0x0000000000000000000000000000000000000000,,finalizeInboundTransfer,1.51063307082e+06,4,4
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x0b719701,11596.263445,1,1
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,in,plutusdao,PlsJonesStaking,harvest,11580.970579096247,14,14
0xcf7841fd47bf33004b07ede874e7afc714616231,out,OTHER,OTHER,OTHER,1894.9867429776334,3,3
0xf6bfec3bdf5098dfac0e671ebce06cbead7a958e,in,OTHER,OTHER,OTHER,4047.792125070633,11,11
0x473d3a2005499301dc353afa9d0c9c5980b5188c,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,swapExecutor1Inch,10077.69501144153,1,1
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,in,0x8bbafa9de070d508deef118509a3ffac58224a59,,transfer,21450.867185763163,2,2
0xbdb910984f263ff8cb96ee765067a8f95e0ed587,in,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,performDirectAction,10758.931279747292,7,7
0xf78c068032ae223641b6d997f57f9ab881485be3,out,across_v2,Arbitrum_SpokePool,deposit,504698.0653212269,1,1
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x0249f401,13916.3510928,6,6
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,0x0b320d95,10254.467905789614,85,85
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,in,0xb42923c40f25b66b75df2cd1ba7107f8f1620ee7,,transfer,89545.55927999999,11,11
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x02260001,21542.92918837699,12,12
0xf69ea6646cf682262e84cd7c67133eac59cef07b,in,gmx,Vault,0x0f3aa554,170855.7764549503,1,1
0xf3d9b8f6af674e82943b4685728b00d13a62fc9e,in,OTHER,OTHER,OTHER,7753.899172050686,9,9
0xea0719cc2255750e707662243f4df60575b4eb63,out,sushi,Pair,swapTokensForExactTokens,100297.20650916558,6,6
0xad0fc281ac377794fa417e76d68788a56e3040f0,in,gmx,Vault,0x6023e966,103172.44978984221,1,1
0xa28300703259f0c0c8a5c1a18f796f571f35cac4,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x00c35301,78088.79504660006,101,101
0xb86f1061e0d79e8319339d5fdbb187d4e7ad3300,in,0xa68e7dff2468da499d0597ddfd983d45b92478df,,transfer,59114.47438084018,23,23
0x7bc0146115c29168c9ca25086e42c2b50c3c8768,in,OTHER,OTHER,OTHER,1041.7202263189834,3,3
0x27996288e7022f04ce1e619fa20bd1202f444ab2,out,0x05e481b19129b560e921e487adb281e70bdba463,,anySwapOutUnderlying,134764.691994,4,4
0x9fb358896c9b2f872be9006e80bbaa810b8e142d,in,kyber,AntiSnipAttackPositionManager,multicall,1.2540327365374302e+06,8,8
0x612fdb880f09a5a5a2547dbf575531657fbd33c2,in,dopex,DpxWeeklyCallsSsovV3,withdraw,60344.253513144315,12,8
0xccbb5eec512f1085cab86a10c29ba10e75290040,out,sushi,Pair,addLiquidity,338316.52360343887,7,7
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,in,0x4e7884792925cfd171b07a304eaa5eb580615ad1,,transfer,12232.877012945999,1,1
0x8bff50aad8b4e06c5e148eaeb9d7aef69e26cdc3,in,0xdfba8ad57d2c62f61f0a60b2c508bcdeb182f855,,0x53f33a55,76429.68554722308,1,1
0xff2c13a2d71a4d3b70f4086dc17b4aa6c075efde,in,0xef47ccc71ec8941b67dc679d1a5f78facfd0ec3c,,withdraw,1.0040267723905952e+06,4,4
0xc2707568d31f3fb1fc55b2f8b2ae5682eaa72041,out,dopex,EthWeeklyCallsSsovV3,deposit,7.137998937349493e+06,16,16
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,out,cap,USDCPool,deposit,150651.59999999998,1,1
0x9d6cb27c23ba8f4e792b42b18a04ab2cb41033f7,in,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,,transfer,702885.4996978935,16,16
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x0201ac01,12199.675799999999,6,6
0x1bdf68b16945365fd5b71838987c2ce8143ec96e,in,uniswap_v3,Pair,multicall,359816.02606989455,1,1
0x92fae1f1254f186ae94e49bc9c7dbda3d78c296b,in,0x475a64058bcba94e5cfa7b76dbc49eaadf73d0f0,,transfer,777626.7345491054,1,1
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,in,0x427b4e4baf3f48f9d9f7b2fd68925de453d67119,,transfer,16451.7249675896,1,1
0xdc50f28826c6ff27239e244a1b6289fe90c42672,in,y2k,Vault,0x71b3177a,542317.7531897996,7,7
0xa0894a415c4f246ce95bae718849579c099cc1d2,in,oneinch,AggregationRouterV5,swap,229674.14105030513,19,19
0x680cfea894cd0bd8491c348795fa791f7386d235,out,umami,MarinateV2,stake,73147.64556104151,3,3
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,in,0xbccd28557ca1c9b3228f06ef083f55f4bf8adf29,,transfer,30345.499496074754,5,5
0x4d470e0a241c3d7321b4b6c6f23f214db85bfa47,in,sushi,Pair,swapExactTokensForTokens,19722.75347785829,6,6
0x41206f8efb51e5039e5b46e04e7866a4849f72d2,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,swap,1.9024096323975995e+06,51,51
0xaf8f284e93c5bf5795cca636d8aee62a2616e21d,in,0xa88a48f1b41f047399a5746732665191d3a1082f,,burn,549447.475803535,2,2
0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,in,0xbe1ed1e87b7d860174bf267dd11e7b72279e426f,,transfer,10073.709965811726,3,3
0x1540a4ce400ccff87eaaac2fce5a64e6f313860c,out,OTHER,OTHER,OTHER,6769.367115106295,5,5
0x8d95730bab8499e1169d2b7208005b11721cee6a,out,OTHER,OTHER,OTHER,3515.200566547501,7,7
0x4780e046a55decc374499ba67e679287d9ba0a40,out,uniswap_v3,Pair,mint,457299.99999999994,1,1
0x261be9ce37493d51686a89c4053116804e5502d0,out,0x37f9ae2e0ea6742b9cad5abcfb6bbc3475b3862b,,0x4a517a55,15065.159999999998,1,1
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,out,gains_network,GToken,deposit,100583.49999999999,1,1
0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,out,0x08587d025ddeca2563dc78238a6d69a8f54e86c9,,addLiquidity,162120.81539290346,2,2
0xad0fc281ac377794fa417e76d68788a56e3040f0,out,swapfish,UniswapV2Pair_VST_USDC,addLiquidity,209647.58397047297,1,1
0xe4b5b2667e049ac8c79ae6c5a7e3300815aa32be,out,0x5984bb82f11171cb1dc2287e2a6935c44d491538,,transfer,57755.04831658232,1,1
0x9df659ecd8cf577b1a61ecf2caa364bd9277481d,out,0xb0cabfe930642ad3e7decdc741884d8c3f7ebc70,,stake,1.5026966655292786e+06,1,1
0xc4dd8e820ff8794301c67a74f4cd024676356532,in,gmx,OrderBook,0x11d9444a,1.9127560674931994e+06,10,10
0xc9c8a2ae2354a97e737301133fcd2f95de88529b,out,0x5f55980eaf5131f9fd487e1177cacb18d7609a21,,fillOrder,10243.79658456,1,1
0xc713ad7305ec2eb9d8d7654190ac359293a22968,out,0xf52f079af080c9fb5afca57dde0f8b83d49692a9,,mint,151062.30000000002,1,1
0xe4b5b2667e049ac8c79ae6c5a7e3300815aa32be,in,0x6bdbb676ec77c97a5594352ef319db5d3f56abcc,,transfer,35253.816,1,1
0x6f15ee9258acdebf356db7ab607bb255a00c6fdf,out,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,,0xa2538bf9,1.9125154640051646e+06,724,718
0xe06de59f00e14f0831c9789e101ed0004c93a3ad,out,OTHER,OTHER,OTHER,368.93816585701586,5,5
0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,in,OTHER,OTHER,OTHER,677.2792056615199,6,6
0xff2c13a2d71a4d3b70f4086dc17b4aa6c075efde,out,0x4ce73cc57943602df15fccf1ee291c5d67d38326,,transfer,816529.5882734422,5,5
0x261be9ce37493d51686a89c4053116804e5502d0,in,0x05e481b19129b560e921e487adb281e70bdba463,,anySwapInAuto,842244.8726872801,14,14
0x2990d87e823d3cca83683207dcb2d5660debf376,out,0x6116a2f7328ee4e199ac76aca89cb7f55e9d9a8b,,0x7334798f,19187.968524012453,12,12
0x5d7166ee0c633021cb502fa5302866316d86f701,out,0x3405a1bd46b85c5c029483fbecf2f3e611026e45,,anySwapOutUnderlying,14537.226576399999,5,5
0x019597ab04658cecc026daea542d61a2f326eb4a,in,gmx,Vault,0xabe68eaa,11011.597795017951,1,1
0xb86f1061e0d79e8319339d5fdbb187d4e7ad3300,in,0xb0435ac586fe868ccd9594ae68c1c54a2591a134,,transfer,22206.1581,2,2
0x41d28fab44e98b47021196c8b5d90d258eeea33b,in,0x0000000000000000000000000000000000000000,,deposit,1.45963168e+06,1,1
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x01adb001,175721.94471782184,118,118
0xf4434aa0200e06726086794802249356269f2bdf,out,gmx,Vault,swap,86514.95892726867,3,3
0x8a83716acd66d9e1fb18c9b79540b72e04f80ac0,in,OTHER,OTHER,OTHER,82197.03597574716,99,99
0x428ab2ba90eba0a4be7af34c9ac451ab061ac010,out,0x8b942088245328a5c34f70ac5a27cc718b3db7c8,,multicall,12573.2248809225,1,1
0xb850acdf1972546a757f69688ca6817dc40483a7,out,hop_protocol,L2_AmmWrapper,0xeea0d7b2,75507.8918108091,20,20
0x275e0b899dcce33660893e721f914345488d404f,out,uniswap_v3,Pair,uniswapV3Swap,40466.73002224555,8,8
0xdc50f28826c6ff27239e244a1b6289fe90c42672,in,celer_network,Bridge,withdraw,220090.5134457384,1,1
0xdafc555a97b358bc09fccf4c0e583c1ec5838b16,in,OTHER,OTHER,OTHER,1191.6043386022698,5,5
0x94cb486eb43ba23159a7debac920b0fa7cb476fa,out,aave_v3,AToken,0x94b576de,502171.99999999994,1,1
0x4ff48f91c25e21fffbab5051305bc686aac45980,in,0x85710698eb1fb588af3996a268e73938795bf558,,removeLiquidityWithPermit,381452.6163394513,2,2
0x87839e0378c62d8962c76726cfdd932a97ef626a,out,curvefi,Vyper_contract,exchange,502285.49087199994,1,1
0x4df5e1ca9656b1905679dccf6c3606dd61032a46,in,dopex,StEthWeeklyCallsSsovV3,withdraw,11924.231146485097,2,2
0xcf7841fd47bf33004b07ede874e7afc714616231,out,curvefi,Vyper_contract,add_liquidity,808841.9038307308,2,2
0xaf8f284e93c5bf5795cca636d8aee62a2616e21d,in,0x179010ffc1e0c157c18cae720f4e2c80c7ed3bb8,,burn,58150.50888911228,2,2
0x49e96e255ba418d08e66c35b588e2f2f3766e1d0,out,OTHER,OTHER,OTHER,9.9888999999999e-05,1,1
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x0228bc01,10945.987435350087,6,6
0x680cfea894cd0bd8491c348795fa791f7386d235,in,lodestar,IUSDT,borrow,30212.460000000003,1,1
0xa688bc5e676325cc5fc891ac48fe442f6298a432,in,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,,transfer,513602.769784,1,1
0x3ad4cee90d0eb10769af8f3d8a58f9df39af45db,in,0x4c2af2df2a7e567b5155879720619ea06c5bb15d,,exchange_multiple,100663.28629493424,1,1
0x07eee820ce598b18191ea80ef100fa936f16d365,in,gmx,sGMX,0x078580d2,297174.45819238474,1,1
0x0f10a3ae38d1f6122448f27c0db598c1d2639328,out,uniswap_v3,Pair,uniswapV3Swap,3.71816077910335e+06,4054,4054
0xb86f1061e0d79e8319339d5fdbb187d4e7ad3300,in,0xbec25b5ed5ced7ea76c544e49f60c1e4bd7d5ddb,,transfer,1.0628666209650694e+06,154,154
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x07862c01,15248.82164,2,2
0x48202a51c0d5d81b3ebed55016408a0e0a0afaae,in,gmx,Vault,0x6023e966,42731.083140901224,1,1
0x984ec0b4cae92d1e7377c1bea6fe269c254314c2,in,gmx,Vault,0x0f3aa554,1.1871863339606635e+06,9,9
0x5f799f365fa8a2b60ac0429c48b153ca5a6f0cf8,in,OTHER,OTHER,OTHER,15707.293138017953,22,22
0x1101f58563ee35ba816430c37abef8470ae28c68,in,0x805ba50001779ced4f59cff63aea527d12b94829,,withdraw,150651.59999999998,1,1
0x2990d87e823d3cca83683207dcb2d5660debf376,out,0xac55373fd8df9ac8e5ec2b4534aaf90422fca806,,0x14a59183,14719.181391652472,7,7
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x04e20001,74218.56000000001,15,15
0xefbbc3fa829af506bc7afe1a0c31b3c7419456f7,out,gmx,sGMX,0xf3daeacc,3.8504840554692443e+06,6,6
0x7b88a1e6dee6f899df131accf882ea1f69da46cd,in,uniswap_v3,Pair,exactInputSingle,306253.3780971546,5,5
0x2d49324aaf6639b3e0b4e1524d8efb255817dab2,in,0x200c8695c4e6c50a5ecbf56e7419b42c807f79c1,,transfer,567433.4181159267,2,2
0x916792f7734089470de27297903bed8a4630b26d,out,OTHER,OTHER,OTHER,82.21488087179199,2,2
0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,in,0x056186cc3a2cbabb39d713d3f3bc36f05277232a,,transfer,10070.82,1,1
0xc9c8a2ae2354a97e737301133fcd2f95de88529b,in,dodo,DSP,swapTokensGeneric,47996.2283094432,7,7
0x686e007100860000009fabf10c00b23aee60385e,out,0xe0f8ce7a84406fa4e6c566c725bdc77632a985ed,,0x03345401,19482.7430928,6,6
0x3f152f6c368c81fcfd2566177d071ed23cb9a3e1,out,uniswap_v3,Pair,exactInputSingle,8.803519147416326e+07,13438,13438
0x86c149c60268d803bdad0ffcd10056de915f2ed4,in,gmx,sGMX,0x078580d2,228419.9793865827,1,1
0x565cd5eca810d6267d4150b8453bb65be4f4814c,out,gmx,Vault,0x6023e966,97752.14731617249,2,2
0x0951cab9c21ed1a9a228cbe9841d17330728de4f,out,0x05e481b19129b560e921e487adb281e70bdba463,,anySwapOutUnderlying,317198.603376,1,1
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,in,radiant_capital,MultiFeeDistribution,withdraw,15166.121770444404,3,3
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x0f1fe805,12832.641617091616,1,1
0xd3143da6441611570a85a855d842b1d4f55bc28b,in,gmx,PositionRouter,0x574ec1be,1.0909859487640592e+06,8,8
0x9b64203878f24eb0cdf55c8c6fa7d08ba0cf77e5,out,0x477d057ee378168d33d62eca943c0247e8b04139,,transfer,352431.43184940214,13,13
0xbdb910984f263ff8cb96ee765067a8f95e0ed587,out,gmx,sGMX,0xf3daeacc,323402.079835,3,3
0x686e007100860000009fabf10c00b23aee60385e,in,uniswap_v3,Pair,0x02240c01,28185.956744108942,16,16
0x45e5bdb64af009a5792b650bf5bd110665500da3,out,0x1d434f50acf16ba013be3536e9a3cdb5d7d4e694,,addLiquidity,130589.44630126934,2,2
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,in,0x6f8656a5e0c7b9783988131b4fbc3732f4f4a2b2,,transfer,16423.6615786784,3,3
0x03e6fa590cadcf15a38e86158e9b3d06ff3399ba,out,0xdf1f6587aa741ff62cabb9bed8dad062713cf3ec,,transfer,40973.97542496808,12,12
